layout,method,robots,seed,success,strict_success,collisions,collision_events,collision_episode,min_separation,path_length,steps,final_error,control_time_ms
narrow,astar,10,14,1,0,12,2,1,0.3971016009636442,118.71999525593161,106,0.1085041300472422,0.5615576135240635
narrow,mlp,10,14,0,0,90,4,1,0.04074966969556379,75.29304369550582,240,0.6753865198014989,0.3948694036807865
narrow,gnn,10,14,1,0,58,4,1,0.06775485913610582,171.85209210036598,240,0.2241942668256239,0.7297840182824681
narrow,attention,10,14,1,0,32,5,1,0.05430997400833194,95.81668825436655,240,0.6206990608117001,1.1631550927025576
narrow,transformer,10,14,1,0,37,5,1,0.155045040613512,155.72234757948516,240,0.3883729814084325,1.2307051472210635
narrow,orca,10,15,0,0,52,2,1,0.07712157939222787,128.30481669331257,240,1.4251418564536773,0.4068930905001859
narrow,rvo,10,15,1,0,22,4,1,0.17411765568086618,64.51199536988914,93,0.07638688684685271,24.370091636815378
narrow,astar,10,15,1,0,34,6,1,0.07961921625115843,134.39999570448123,120,0.1147482650677957,1.678386943725248
narrow,mlp,10,15,0,0,86,5,1,0.15136230962924963,59.69042912261116,240,0.7076933866971886,0.3992075313969205
narrow,gnn,10,15,1,0,35,6,1,0.13537786598817417,173.55108315285227,240,0.5003691160183166,0.7404336337155352
narrow,attention,10,15,0,0,38,5,1,0.19615171720987676,82.15191018996202,240,0.9238425769963128,1.181554658493648
narrow,transformer,10,15,1,0,36,5,1,0.04245403906622538,143.1020009281329,240,0.4299933361734956,1.2263220715491723
narrow,orca,10,16,0,0,0,0,0,1.3946428321710869,23.637606123696543,240,3.04378923490887,0.4337191639933735
narrow,rvo,10,16,1,0,30,5,1,0.05343333241177442,49.895997465235794,83,0.07012009538993169,24.36245723167457
narrow,astar,10,16,1,0,168,18,1,0.06071486271801055,141.11999433139815,126,0.0922176681405217,0.7795344905129501
narrow,mlp,10,16,1,0,177,5,1,0.22722475954940832,51.86443005965162,240,0.5278500201902653,0.38984592732352513
narrow,gnn,10,16,1,0,122,5,1,0.056208429474541015,88.3783847539799,240,0.3502876762951396,0.7389573923622569
narrow,attention,10,16,0,0,46,4,1,0.1707933611176405,70.60033908409055,240,0.6574312489260062,1.170245265044893
narrow,transformer,10,16,0,0,0,0,0,0.8347521967419297,31.9749693173353,240,3.6845353048354914,1.2602607894223183
narrow,orca,10,17,1,0,56,4,1,0.1622154942872989,120.1741514131702,148,0.08904054434122674,0.3998420402609013
narrow,rvo,10,17,1,0,26,4,1,0.13165654417461606,64.11999609234219,97,0.06336766010557786,24.479057058960812
narrow,astar,10,17,1,0,26,4,1,0.044629757701256455,122.07999507244149,109,0.09211239444470257,0.5403820579068377
narrow,mlp,10,17,0,0,96,4,1,0.03540099262600949,69.27152677917667,240,0.681348847802619,0.39049852833462256
narrow,gnn,10,17,1,0,54,4,1,0.14061781125329326,167.24644662141358,240,0.2581864614133678,0.7298056327272207
narrow,attention,10,17,0,0,34,6,1,0.0743699731961861,94.66128901442406,240,0.747839165076279,1.1479283508379012
narrow,transformer,10,17,1,0,55,8,1,0.18506724647039355,152.5242711603262,240,0.3887974835159728,1.2498944318698098
narrow,orca,10,18,1,0,38,4,1,0.28603824811654704,162.44837330782872,240,0.6182328338158682,0.40643678124373156
narrow,rvo,10,18,1,0,12,2,1,0.3010935077062416,65.51999539512504,95,0.07769634624500676,24.4620869083232
narrow,astar,10,18,1,0,36,6,1,0.1364505883834145,132.15999555112472,118,0.13284558182841272,1.6212874620963456
narrow,mlp,10,18,1,0,90,4,1,0.14443573826760894,68.35250183458214,240,0.5618414041270203,0.3974199198031177
narrow,gnn,10,18,1,0,37,5,1,0.37651443094104636,156.69914718267884,240,0.3165565653811988,0.7371849981912723
narrow,attention,10,18,1,0,19,3,1,0.06707748479863058,95.27623347299216,240,0.5536462784697636,1.1639583390206099
narrow,transformer,10,18,1,0,78,6,1,0.04526967198316229,133.76533447912308,240,0.6175353466890563,1.2368558013501267
narrow,orca,10,19,0,0,56,2,1,0.07435636291166915,129.6011325624721,240,1.6094652496240411,0.4010268293010692
narrow,rvo,10,19,1,0,26,4,1,0.07779635810757121,62.2719955626669,91,0.07927709425216042,24.43903882138349
narrow,astar,10,19,1,0,48,6,1,0.04090142605735825,136.63999278720848,122,0.07835858046258412,0.8600785389359369
narrow,mlp,10,19,1,0,82,4,1,0.1669919526065041,68.39259557868411,240,0.5920141598880405,0.38951427947419387
narrow,gnn,10,19,1,0,40,3,1,0.1799802878625504,135.516482201599,240,0.34883953188842065,0.7160836830735207
narrow,attention,10,19,1,0,29,4,1,0.09780485636899731,97.17740011803195,240,0.49999936957641156,1.1359446759646137
narrow,transformer,10,19,0,0,43,6,1,0.3378711406385225,122.90928197923095,240,0.6922940058729136,1.2012481029766302
narrow,orca,20,10,0,0,56,8,1,0.2846875840608333,221.68811579043629,240,1.8491793940884897,1.1703219206538051
narrow,rvo,20,10,1,0,138,18,1,0.09252704810710762,119.50399134408782,85,0.06706679332509807,86.69453759622924
narrow,astar,20,10,1,0,582,82,1,0.018389647534339366,262.07999257137476,117,0.0982651985755114,2.4950853429543667
narrow,mlp,20,10,1,0,896,21,1,0.07055149167025927,123.7513007726292,240,0.5638093392893472,0.5911576930278292
narrow,gnn,20,10,0,0,587,21,1,0.09556114178916142,182.6299547858831,240,0.8676191353597076,0.9249068020532528
narrow,attention,20,10,1,0,660,27,1,0.021300895623236882,172.35053865875827,240,0.6129429746570202,1.3492207566741854
narrow,transformer,20,10,0,0,524,26,1,0.06329528652360542,222.49054778840906,240,0.779264205886663,1.4425514071869354
narrow,orca,20,11,0,0,70,8,1,0.19456133222858119,260.71922137552826,240,1.483091838362487,1.1550765154728044
narrow,rvo,20,11,1,0,148,19,1,0.07121098872838405,118.43999360010794,86,0.04010567285468979,87.10120792695602
narrow,astar,20,11,1,0,434,46,1,0.024409964850286087,255.35999320787528,114,0.06853145196815111,1.6752818043817554
narrow,mlp,20,11,0,0,421,17,1,0.004357700805360637,115.15670151594973,240,0.6720716913134014,0.5950061953626573
narrow,gnn,20,11,1,0,388,21,1,0.02523502236349617,278.35731049255355,240,0.35994375617164476,0.9328467402762423
narrow,attention,20,11,0,0,760,18,1,0.016415615920033808,130.51011675979692,240,1.536118097760949,1.356469952346136
narrow,transformer,20,11,1,0,355,24,1,0.013336737124648992,257.98985098179475,240,0.35374982204991434,1.4435742904121678
narrow,orca,20,12,1,0,122,16,1,0.16858298920409356,252.78355326980758,153,0.07388624310278832,1.1518060144499627
narrow,rvo,20,12,1,0,180,28,1,0.03535597987375098,138.15199321881335,100,0.03409765698204952,86.88289804849774
narrow,astar,20,12,1,0,200,28,1,0.009348194921891104,208.3199928015065,93,0.06737293433835302,1.8406501640715907
narrow,mlp,20,12,0,0,702,31,1,0.03432352787210085,145.3816686727351,240,0.6778375488642221,0.6286635238211602
narrow,gnn,20,12,1,0,380,38,1,0.13728517907965032,334.0422194019127,240,0.3762353307319481,0.9439072338864207
narrow,attention,20,12,1,0,1011,49,1,0.009405383049069243,181.91068456897,240,0.5580720300583624,1.3906229248580833
narrow,transformer,20,12,1,0,565,27,1,0.03944374868390765,249.88720589453192,240,0.4778335590895292,1.4993928625093151
narrow,orca,20,13,0,0,96,12,1,0.15393401383849853,330.84747229194363,240,0.7243547800628665,1.1663350567687303
narrow,rvo,20,13,1,0,138,22,1,0.07799182886399897,132.719991071831,101,0.03651753277553938,87.10224742512449
narrow,astar,20,13,1,0,202,26,1,0.025764365362948547,248.6399913923195,111,0.09678807745676324,2.19325136460431
narrow,mlp,20,13,1,0,1050,30,1,0.03914818196641389,147.32445267776453,240,0.6317727107122183,0.5988618611202886
narrow,gnn,20,13,1,0,516,29,1,0.04676203852868685,320.9026124198278,240,0.28696945413957053,0.9431689511984587
narrow,attention,20,13,1,0,517,38,1,0.03608187452312593,206.1217311416851,240,0.6409921421746437,1.3821594009641558
narrow,transformer,20,13,0,0,663,37,1,0.018656345245092857,277.3716129377766,240,0.676521485047088,1.4785888663027436
narrow,orca,20,14,1,0,90,10,1,0.1820185731006802,371.15082745820814,240,0.283527879152781,1.134465526168545
narrow,rvo,20,14,1,0,150,20,1,0.1345771980936555,132.43999153442442,99,0.03879317095160406,86.93281889450971
narrow,astar,20,14,1,0,220,28,1,0.02537121922987669,235.19999111417792,105,0.08773197819320402,1.1870208639828932
narrow,mlp,20,14,1,0,908,35,1,0.01569984361210987,148.99210347623054,240,0.5916413075064425,0.5916900176089257
narrow,gnn,20,14,1,0,454,29,1,0.067832793661064,337.85322038817253,240,0.22274372524249214,0.9313704484763244
narrow,attention,20,14,1,0,768,34,1,0.06415746484656526,179.7077016666052,240,0.5266064058732498,1.4430273886925231
narrow,transformer,20,14,1,0,665,35,1,0.04829982779004467,293.95965655893133,240,0.48012085039856417,1.4359364635311067
narrow,orca,20,15,1,0,118,14,1,0.21578373562336894,352.7362309316439,240,0.4465472934693146,1.1259331503727783
narrow,rvo,20,15,1,0,126,20,1,0.015961591193665362,132.15999058799568,101,0.03738590822772286,87.05519877447941
narrow,astar,20,15,1,0,200,28,1,0.03958819085696216,244.15999148642226,109,0.0819176041737384,2.2745434613471183
narrow,mlp,20,15,0,0,489,20,1,0.05934344128402869,129.39143256874817,240,0.69189342401571,0.5969815344239274
narrow,gnn,20,15,1,0,265,20,1,0.05929625736672276,327.31933471310896,240,0.36673557244359095,0.9359549925041696
narrow,attention,20,15,0,0,959,28,1,0.03521346645242576,180.41186756603923,240,0.7392444209419112,1.4529821462929249
narrow,transformer,20,15,1,0,521,29,1,0.05038552895940337,276.28920804161174,240,0.5692769304441965,1.4511072406700503
narrow,orca,20,16,0,0,40,4,1,0.2192038244894992,83.94118087718181,240,2.672281271035063,1.2007160558520507
narrow,rvo,20,16,1,0,130,17,1,0.10927883698809786,106.67999345112625,80,0.05637876235368085,86.8123939668294
narrow,astar,20,16,1,0,732,78,1,0.01767244738335776,255.3599911006648,114,0.07520347412359157,2.320447389297841
narrow,mlp,20,16,1,0,599,19,1,0.004585484451297339,104.24455250430894,240,0.5978070222728158,0.5938142906719198
narrow,gnn,20,16,1,0,622,18,1,0.01708068281294985,189.05566642193006,240,0.35113386594480495,0.9582399177209785
narrow,attention,20,16,1,0,707,32,1,0.01334817109414604,133.6594033589575,240,0.6049135734480972,1.3748418015893549
narrow,transformer,20,16,0,0,1400,27,1,0.003728477285560979,92.80857565477025,240,3.111922899335086,1.465857894315074
narrow,orca,20,17,1,0,128,16,1,0.1920082901866407,367.9259239604459,240,0.30717994944187066,1.1602584486051153
narrow,rvo,20,17,1,0,160,24,1,0.05566073310864509,128.7999913998898,99,0.040238240798576116,87.20478490747587
narrow,astar,20,17,1,0,172,30,1,0.10332521214686076,237.43999147802646,106,0.09774002867560959,2.167994239947425
narrow,mlp,20,17,1,0,1054,34,1,0.032076930889962066,141.63826834965224,240,0.5986185057114298,0.5925471564599624
narrow,gnn,20,17,1,0,472,42,1,0.04402004268537751,327.1295424681045,240,0.2223478718561612,0.9407819112918029
narrow,attention,20,17,1,0,702,28,1,0.038118953404098065,190.9619814818291,240,0.5947112081540279,1.3886151641296844
narrow,transformer,20,17,1,0,645,38,1,0.06365600608903982,285.8019667965451,240,0.5176120382443774,1.4610708206115912
narrow,orca,20,18,0,0,98,12,1,0.21295659259408628,317.17591423759393,240,0.831174792843453,1.1373189995841433
narrow,rvo,20,18,1,0,146,21,1,0.09251397878806318,126.22399180933571,93,0.03790024868047401,87.44026003505594
narrow,astar,20,18,1,0,320,46,1,0.06364678241960257,253.11999176735384,113,0.07258094110130839,2.4990156762697526
narrow,mlp,20,18,1,0,1063,24,1,0.02611861372637932,130.4291946251825,240,0.5750922387667644,0.6214567634742707
narrow,gnn,20,18,1,0,461,27,1,0.018579766955498653,287.50309533845245,240,0.318287163833492,0.9598041962211331
narrow,attention,20,18,1,0,376,29,1,0.00959131695464618,202.57141548508014,240,0.6125696350507426,1.3940660865046084
narrow,transformer,20,18,0,0,894,50,1,0.00617292582511871,250.1007590801998,240,0.7158625000259868,1.4416875802756597
narrow,orca,20,19,0,0,72,8,1,0.20951933321807506,253.70462655763075,240,1.6090397174766555,1.1510984409445275
narrow,rvo,20,19,1,0,111,17,1,0.0471512738486081,119.6719932955289,97,0.04107442480163042,87.09180817372867
narrow,astar,20,19,1,0,416,54,1,0.004824896932414749,253.11999149078179,113,0.09735682782124506,1.638983615336165
narrow,mlp,20,19,1,0,1032,23,1,0.061227310452861505,127.34988294075859,240,0.5998571336478127,0.6011713684226075
narrow,gnn,20,19,1,0,398,20,1,0.03705633047377566,249.04136302794066,240,0.356329720615166,0.9451530815567821
narrow,attention,20,19,0,0,406,28,1,0.03368764504206822,180.56843314937544,240,0.6581785303924969,1.4015540771652013
narrow,transformer,20,19,0,0,480,26,1,0.04405665167909612,208.4712376196911,240,0.9682691260141413,1.459257525857538
